0,665.0253115,17.1613,45.3411
0,665.0715837,17.1613,45.3411
0,665.1183031,17.1613,45.3411
0,665.1654269,17.1613,45.3411
0,665.2129235,17.1613,45.3411
0,665.2607697,17.1613,45.3411
0,665.308948,17.1613,45.3411
0,665.3574459,17.1613,45.3411
0,665.4062538,17.1613,45.3411
0,665.4553647,17.1613,45.3411
0,665.5047735,17.1613,45.3411
0,665.5087106,17.1613,45.3411
0,665.5119866,17.1613,45.3411
0,665.5147249,17.1613,45.3411
0,665.5170259,17.1613,45.3411
0,665.5189712,17.1613,45.3411
0,665.5206272,17.1613,45.3411
0,665.5220478,17.1613,45.3411
0,665.523277,17.1613,45.3411
60.00208156,665.5243505,17.1613,45.3411
60.0414245,665.5252974,17.1613,45.3411
60.08087762,665.5261413,17.1613,45.3411
60.12048596,665.5269015,17.1613,45.3411
60.16028283,665.5275935,17.1613,45.3411
60.20029289,665.5282301,17.1613,45.3411
60.24053436,665.5288216,17.1613,45.3411
60.28102072,665.5293764,17.1613,45.3411
60.32176194,665.5299014,17.1613,45.3411
60.3627654,665.5304022,17.1613,45.3411
60.40403655,665.5308832,17.1613,45.3411
60.44557942,665.5313482,17.1613,45.3411
60.48739701,665.5318002,17.1613,45.3411
60.5294915,665.5322415,17.1613,45.3411
60.52052356,664.6064069,17.1613,45.3411
60.51081462,663.7355011,17.1613,45.3411
60.50050296,662.9052961,17.1613,45.3411
60.48970109,662.1052684,17.1613,45.3411
60.49085071,660.4013673,17.1613,45.3411
60.49185951,659.6949053,17.1613,45.3411
61.14712635,658.7147284,17.1613,45.3411
61.14529895,657.7492869,17.1613,45.3411
61.15374809,657.6890748,17.1613,45.3411
61.16069406,657.6959467,17.1613,45.3411
61.16641738,657.6635089,17.1613,45.3411
61.17114627,657.6621075,17.1613,45.341
61.1750663,657.6414295,17.1613,45.3411
61.17832845,657.6403402,17.1613,45.3411
61.1810555,657.6272556,17.1613,45.3411
61.18334732,657.6263938,17.1613,45.3411
61.18528513,657.6182116,17.1613,45.3411
61.18693501,657.617514,17.1613,45.3411
61.18835069,657.6124968,17.1613,45.3411
61.1895759,657.6119167,17.1613,45.3411
61.19064616,657.6089426,17.1613,45.3411
61.19159041,657.6084459,17.1613,45.3411
61.19243216,658.5330578,17.1613,45.3411
61.19319055,659.4012856,17.1613,45.3411
61.19388112,661.154151,17.1613,45.3411
61.19451654,661.1981427,17.1613,45.3411
61.1951071,661.2747456,17.1613,45.3411
61.19566118,661.3755426,17.1613,45.3411
61.19618557,661.494308,17.1613,45.3411
61.19668583,661.6264372,17.1613,45.3411
61.31955339,661.6461374,17.1613,45.3411
61.3218363,661.7760428,17.1613,45.3411
61.32376687,661.9112273,17.1613,45.3411
61.31306062,662.0503902,17.1613,45.3411
61.3019378,662.1925693,17.1613,45.3411
61.29047616,662.337053,17.1613,45.3411
61.27873892,662.4833151,17.1613,45.3411
61.26677752,662.6309661,17.1613,45.3411
61.39139817,662.642954,17.1613,45.3411
61.38113802,662.7682102,17.1613,45.3411
61.37037803,662.8940102,17.1613,45.3411
61.35921149,663.0202862,17.1613,45.3411
61.34771429,663.146988,17.1613,45.3411
61.33594813,663.2740784,17.1613,45.3411
61.32396321,663.40153,17.1613,45.3411
61.31180037,663.5293225,17.1613,45.3411
61.4178628,663.5390709,17.1613,45.3411
61.50543825,663.5470736,17.1613,45.3411
61.50815736,663.5536564,17.1613,45.3411
61.51044272,663.5651818,17.1613,45.3411
61.51237528,663.5804367,17.1613,45.3411
61.51402089,663.5985237,17.1613,45.3411
61.51543311,663.6187792,17.1613,45.3411
61.51665548,663.6407122,17.1613,45.3411
61.51772345,663.6639599,17.1613,45.3411
61.51866583,663.6882535,17.1613,45.3411
61.51950606,663.7133945,17.1613,45.3411
61.52026321,663.739236,17.1613,45.3411
